113|~18.4|1 Unité||desserts/biscuit/bn-fraise-p.jpg|357
114|~22|1 unité||fromages/babybel.JPG|598
115|~200|1 grand verre|(200ml)|vaisselle/verre-grand-200.JPG|438
116|~150|1 verre moyen|(150ml)|vaisselle/verre-moyen-150.JPG|438
117|~120|1 petit verre|(120ml)|vaisselle/verre-petit-120.JPG|438
118|~150|1 petite ||fruits/banane-150g.jpg|10
119|~250|1 moyenne||fruits/banane-250g.jpg|10
120|~125|1 moitié||fruits/banane-demi.jpg|10
121|~200|1 grand verre|200|vaisselle/verre-grand-200.JPG|462
122|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|462
123|~120|1 petit verre|120|vaisselle/verre-petit-120.JPG|462
124|~200|1 grand verre|200|vaisselle/verre-grand-200.JPG|492
125|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|492
126|~120|1 petit verre|120|vaisselle/verre-petit-120.JPG|492
127|~200|1 grand verre|200|vaisselle/verre-grand-200.JPG|493
128|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|493
129|~120|1 petit verre|120|vaisselle/verre-petit-120.JPG|493
130|~20|1 barre|20|desserts/biscuit/mars-1.jpg|429
131|~20|1 barre céréalière moyenne||desserts/biscuit/barre-cereale-choco.JPG|428
132|~20|1 barre céréalière moyenne||desserts/biscuit/barre-cereales.jpg|1287
133|~50|1 barre de mars glacée||desserts/biscuit/mars-1.jpg|414
134|<0.5|1 feuille de basilic||legumes/basilic-(p).jpg|1206
135|~5|1 finger||desserts/biscuit/finger-1(p).jpg|347
136|~10|2 finger||desserts/biscuit/finger-2(p).jpg|347
137|~15|3 finger||desserts/biscuit/finger-3(p).jpg|347
138|~30|1 portion (30g)|(30g)|fromages/comte-30g.jpg|611
139|~60|1 portion moyenne (60g)|(60g)|fromages/comte-60g.jpg|611
140|~90|1 grosse portion (90g)|(90g)|fromages/comte-90g.jpg|611
141|~45|1 moyen|45|desserts/gateaux/beignet.jpg|337
142|~40|1 moyen|40g|vpo/poissons/beignet-crevette-40g.jpg|1023
143|~5|1 cuillère à café |5g|desserts/chocolat/chocolat-poudre(p).jpg|324
144|~10|1 cuillère à soupe|10g|desserts/chocolat/choclat-poudre.jpg|324
146|~20|1 tranche moyenne|1|pain/baguette-20g.jpg|1264
147|~40|1 grosse tranche|2|pain/baguette-40g.jpg|1264
148|~60|1/6ème de baguette|60g|pain/baguette-60g.jpg|1264
149|~80|1/3èmede baguette|80g|pain/baguette-80g.jpg|1264
150|~125|1/2ème baguette|3|pain/baguette-125g.jpg|1264
151|~5|1/2 petite plaquette||matieres-grasses/beurre.JPG|691
152|~10|1 petite plaquette||matieres-grasses/beurre-plaquette.jpg|691
153|~5|1/2 petite plaquette||matieres-grasses/beurre.JPG|690
154|~10|1 petite plaquette||matieres-grasses/beurre-plaquette.jpg|690
155|~330|1 canette|33cl|boissons/biere2.JPG|444
156|~221|1 unité||fast-food/hamburger-Big-204g.JPG|1350
157|~5|1 Bigorneau|5g|vpo/poissons/bigorneaux(p).JPG|1018
158|10|1 unité|~10g|pain/1biscotte.jpg|194
162|~10|1 Biscotte|~10g|pain/1biscotte.jpg|196
166|~10|1 unité|~10g|pain/1biscotte.jpg|198
170|~10|1 tranche|~10g|vpo/charcuterie-abats/bacon(2).jpg|844
171|~10|1 tranche|~10g|vpo/charcuterie-abats/bacon(2).jpg|869
172|~10|1 tranche|~10g|vpo/charcuterie-abats/bacon(2).jpg|843
173|~10|1 Biscotte|~10g|pain/1biscotte.jpg|193
177|~10|1 unité|~10g|pain/1biscotte.jpg|199
181|~10|1 unité|~10g|pain/biscotte-complete.jpg|200
185|~10|1 unité|~10g|pain/1biscotte.jpg|195
189|~10|1 unité|~10g|pain/1biscotte.jpg|197
193|~330|1 canette|33cl|boissons/biere2.JPG|1280
194|~330|1 canette|33cl|boissons/biere2.JPG|443
195|~330|1 canette|33cl|boissons/biere2.JPG|456
196|~330|1 canette|33cl|boissons/biere2.JPG|457
197|~330|1 canette|33cl|boissons/biere2.JPG|458
198|~330|1 canette|33cl|boissons/biere2.JPG|459
199|~330|1 canette|33cl|boissons/biere2.JPG|460
200|~100|1 assiette petite|~100g|legumes/blettes-100g.jpg|1210
201|~200|1 assiette moyenne|~200g|legumes/blettes-200g.jpg|1210
202|~300|1 assiette grande|~300g|legumes/blettes-300g.jpg|1210
203|~20|1 petite portion|~20g|fromages/roquefort-20g.jpg|615
204|~40|1 portion moyenne|~40g|fromages/roquefort-40g.jpg|615
205|~80|1 grosse portion|~80g|fromages/roquefort-80g.jpg|615
206|~15|Petite Portion|~15g|cereales-pd/cer-petales-mais-sucrees15g.jpg|241
207|~25|Moyenne Portion|~25g|cereales-pd/cer-petales-mais-sucrees25g.jpg|241
208|~50|Grande Portion|~50g|cereales-pd/cer-petales-mais-sucrees50g.jpg|241
209|~100|1 assiette petite|~100g|feculents/ebli-100g.jpg|256
210|~200|1 assiette moyenne|~200g|feculents/ebli-200g.jpg|256
211|~300|1 assiette grande|~300g|feculents/ebli-300g.jpg|256
212|~15|Petite portion|~15g|cereales-pd/cer-ble-souffle-15g.jpg|238
213|~25|Moyenne portion|~25g|cereales-pd/cer-ble-souffle-25g.jpg|238
214|~50|Grande portion|~50g|cereales-pd/cer-ble-souffle-50g.JPG|238
215|~200|1 verre grand|200|vaisselle/verre-grand-200.JPG|467
216|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|467
217|~120|1 verre petit|120|vaisselle/verre-petit-120.JPG|467
218|~330|1 canette|33cl|boissons/canette-icetea.jpg|467
219|~330|1 Canette|33cl|boissons/canette-33cl.jpg|494
220|~150|1 verre moyen|150ml|vaisselle/verre-moyen-150.JPG|494
221|~120|1 verre petit|120ml|vaisselle/verre-petit-120.JPG|494
222|~200|1 verre grand|200ml|vaisselle/verre-grand-200.JPG|494
223|~200|1 verre grand|200|vaisselle/verre-grand-200.JPG|497
224|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|497
225|~120|1 verre petit|120|vaisselle/verre-petit-120.JPG|497
226|~200|1 verre grand|200|vaisselle/verre-grand-200.JPG|507
227|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|507
228|~120|1 verre petit|120|vaisselle/verre-petit-120.JPG|507
229|~200|1 verre grand|200|vaisselle/verre-grand-200.JPG|482
230|~150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|482
231|~120|1 verre petit|120|vaisselle/verre-petit-120.JPG|482
232|~6|1 moyen|6|desserts/confiserie/bonbon.JPG|421
233|~6|1 cuillère à café|~6g|desserts/chocolat/chocolat-poudre(p).jpg|525
234|~18|1 cuillère à soupe|~18g|desserts/chocolat/choclat-poudre.jpg|525
235|~20|1 unité|~8cm de diamètre|sans-photos.jpg|289
236|~110|1 unité|~110g|vpo/charcuterie-abats/boudin-blanc-110g.jpg|848
238|~80|1 petite portion|~80g|vpo/charcuterie-abats/boudin-80g.jpg|851
239|~150|1 portion moyenne|~150g|vpo/charcuterie-abats/boudin-noir-150g.jpg|851
240|~250|1 grande portion|~250g|vpo/charcuterie-abats/boudin-noir-230g.jpg|851
241|~10|1 cube|10|autres/cube-bouillon.JPG|1171
242|~150|Demi bol|~150g|bouillons-et-soupes/bouillon-150g.jpg|1341
243|~250|1 bol|~250g|bouillons-et-soupes/bouillon-250g.jpg|1341
244|~350|1 grand bol|~350g|bouillons-et-soupes/bouillon-350g.jpg|1341
245|~150|Demi bol|~150g|bouillons-et-soupes/bouillon-150g.jpg|725
